"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"16653397";2,95535378238832;2,80918852562561;2,94657274712273;2,91672305078246;4,17741497499245;3,03190682441494;3,97378779305357;2,98925418545789;0,486508945883783;0,705986595333617;-5,91644769035122
"16653399";7,72877850513396;7,25440741152565;6,80977533764127;7,0418825975321;7,4574756965111;7,4574756965111;8,54321590411574;7,4574756965111;0,0350482465260287;0,32801557008323;-3,86041336083073
"16653401";5,55552103733997;4,34326796963622;4,09510058636569;4,16768411302472;3,93405001432429;3,60703302426446;3,68994271966995;3,98908769574878;0,925699068841694;0,965383203824326;-6,16526034475075
"16653403";8,17602653512035;6,65338009282628;6,62946758149463;6,51199211412979;6,55250076147064;7,79133941289673;6,86068741933004;7,13605022592447;0,207293454534114;0,487618494004572;-5,33921120042411
"16653405";8,36542620445385;7,32867160924514;7,9398737181051;7,82532500048624;7,136636686624;8,05841247305521;7,55582285658176;7,87741975726639;0,566697395371494;0,758094802750023;-5,99802888668037
"16653407";3,64223671218375;2,93514237450634;3,03555684010917;3,21558765352052;7,6902333229286;4,01335094083785;5,87395015653319;3,45424364703993;0,747352644218026;0,87184637450813;-6,11548764230856
"16653413";8,45004958875778;8,99633144157564;9,79413523877355;10,0335168674097;10,040731383931;9,48182557324;9,41481233616081;8,5457231550323;0,338988777084044;0,595097007970012;-5,69177269223441
"16653419";5,16750808284255;5,21865887233479;7,3456869181523;7,26390058941352;7,16053601834199;6,92835108603042;8,2581872520395;6,96341230626035;0,0756735138250576;0,377288336256647;-4,52592056200429
"16653421";6,33114997942971;5,21396804819429;4,11492842749063;4,14379542752178;4,38103280405638;5,21589474171861;5,88008834574447;6,23082527867864;0,098373193047377;0,398487240739511;-4,74565691285649
"16653423";6,09702641456874;6,44843725774605;6,38380711577935;6,4145506854225;6,21550139876077;6,79645858134146;5,41859494016675;6,47730025278076;0,82980081433435;0,918695805347124;-6,14562139193231
"16653425";6,03657033697344;5,05451700393751;6,50867039561152;5,79534100279599;5,96088781613609;6,87059788665662;6,41805259154313;6,04453096678083;0,275352884089854;0,545036373921599;-5,54792089590367
"16653429";8,96150306216786;8,14067301771324;7,18853316628586;9,83524698458737;7,60301024238768;8,91131107125678;9,92189542302048;8,0554617004678;0,191818664996636;0,474225731961854;-5,28016107265553
"16653431";4,91765507695065;3,85505692493596;3,56887406859516;3,87917079236995;4,62243594176599;3,93289404879267;4,73544571970665;5,98197478267173;0,692677284580112;0,840163453308463;-6,08804365976721
"16653435";6,21049227577275;6,9459032585252;4,73019274287842;4,31090030547044;4,59583642548496;4,56063172834796;3,78205280547202;5,81873117487642;0,303479745639991;0,568563547159058;-5,6162963282908
"16653437";5,455729800835;4,26780384952244;4,10162266054881;5,2424016201591;5,15660851449234;4,57328013538888;6,61646787431621;7,55237195002624;0,121747904870695;0,42101924141192;-4,92066572930426
"16653439";3,77665755588655;8,10545133653822;3,09983208609312;8,34616869092781;8,54363396655276;4,13912053406571;4,09945146296153;3,73454270222393;0,00519649025184546;0,19769562449583;-2,13600756482095
"16653441";5,76616913476107;5,66656673037667;6,47783322390579;4,82405028984529;4,81942197417632;4,24208668648474;7,63523544039691;4,90006797255906;0,759495240732629;0,878676517748038;-6,12074583354373
"16653443";5,67243306302042;4,54718165187408;3,88773728769872;4,59912890502357;5,35567709439391;3,86877796166055;5,51396171798681;5,5745782235135;0,409039699061695;0,649155591549013;-5,81329671009266
"16653445";3,78730536341896;4,49362879759483;3,4983379227558;4,81315700177809;5,43971153319189;3,27720816125574;4,18994043234017;3,2484995200594;0,0367174411565812;0,328643568929802;-3,90134200887924
"16653447";6,90925320325655;6,85933205744492;6,19426472420925;5,77821496319534;6,39348472317018;6,80552230426878;8,51301264909171;7,11455488147643;0,0552862909027904;0,350325491881351;-4,25777018162034
"16653455";5,03946460381971;5,10945864846059;4,77876499175613;4,01459165146505;5,64220827745267;5,85395482774174;3,65761985741914;4,0308422648482;0,574574909701299;0,763063716401091;-6,0049088264344
"16653457";6,51611836174069;5,29961356645539;5,71494145149558;6,16505518165188;5,46853183650251;6,44015606698524;7,86449102160874;7,16573512561624;0,00356868655004542;0,167568573396012;-1,79010389728511
"16653459";7,41721392972925;8,0514854412955;7,5811567018567;9,25364667616376;8,01027383120502;4,90655447311884;6,85003243390341;7,14528774973113;0,00827561002901874;0,231096410060348;-2,5623206490732
"16653461";3,27197142796023;3,16142462781483;5,50337178135443;3,82753469852823;6,05087023234483;3,25531737896686;2,96058355664305;3,00782666632806;0,286587142482759;0,553639085590992;-5,5762494053017
"16653465";5,92810060474798;7,12846151221962;6,24619363310956;6,90118679123324;5,59663081329468;6,33119032884678;6,87343141312995;7,18206396975363;0,0749451402939436;0,376945353166154;-4,5177378802557
"16653467";6,79607533302396;7,7543009384975;7,2886435408693;7,13156948830461;7,75883129650329;7,84138930636082;6,16081463045859;7,64063667772524;0,682948440671048;0,835851889981176;-6,08248383084623
"16653469";4,12831185775054;3,60520478600071;4,32552176744372;5,23678724805199;3,43889299331854;7,35222759003704;4,48709308594968;4,03430361582324;0,375260297275318;0,622940341062761;-5,75866063744014
"16653471";4,8128367597197;4,37746511485889;4,52678640252859;3,87018732148606;4,20470521522524;4,42559403616093;4,61590444845437;3,8355338752064;0,888189260132728;0,946893250840617;-6,15946404999919
"16653483";5,6532777027844;4,20255405284386;7,06979260504876;4,31107735512187;3,88304391686794;5,98321236516492;3,98528192350184;4,94606581005194;0,857799070339238;0,932421644333888;-6,15300468729005
"16653485";3,82387047233611;3,33232602453362;3,35667714899301;4,19795085786556;3,42297011028512;4,61119755213847;4,92828476270575;4,07542997917433;0,297580783294269;0,563105285194411;-5,60264255443099
"16653487";3,69361040119716;3,4233536766713;3,4464925914674;3,94081744199173;5,32427020819771;3,57783548957156;3,81968583236969;3,32700426004461;0,631233337251898;0,802604026989607;-6,0492197418737
"16653489";4,58270208317033;3,7160674271064;3,89714450663702;4,3263070831697;3,20410828268591;5,98039153254103;4,56855105374274;3,19263913538505;0,518259985850954;0,724677326345315;-5,95142032127604
"16653491";5,90378751932395;6,71899484824205;5,0523183334644;5,45542836862693;3,96885128988435;4,70627645214201;4,45830535990274;4,95043568451466;0,991886726746583;0,995845513833058;-6,16975999472081
"16653493";5,99342251817703;4,02056253421528;4,12815204934824;3,71522442974973;4,39348447666124;3,94945280874209;5,07113998254268;3,48680933623123;0,73064803817861;0,862410097307444;-6,10776778274275
"16653495";5,13878510736519;5,50905144595415;4,27017094013605;4,33847225226802;7,25525507547224;5,27557636940729;5,17477256276243;4,20209448634168;0,508164376322982;0,718313092455228;-5,94070529223941
"16653497";3,87881944538166;4,0750869012997;7,26971576884317;5,30811937396271;4,95681668122154;3,13409215311322;4,50435691444821;5,03516651024043;0,171160146151581;0,456563303286724;-5,19209014159146
"16653499";3,83897903216028;3,78648911629671;4,05095321220114;5,83289297081611;5,65666558551399;4,16164934813226;3,71045223501323;4,18154977882138;0,224889109584848;0,50466399192307;-5,40035067658066
"16653501";7,6517800584742;3,85318302438916;4,35019361723386;4,64130659688925;6,64683177184417;4,20246929004644;5,07654926431758;5,50019842481844;0,149997207115745;0,439179240755667;-5,08827287888292
"16653503";6,68577105569126;6,56287556160143;7,10762258528784;6,86619716349481;6,94112764660044;6,867277494252;2,91420299325636;6,58227521794905;0,264860157079984;0,535110421819699;-5,52012374568509
"16653507";5,9358803629123;4,21846874769797;5,49649667210647;4,89115984474104;4,98854256760943;4,76269056425784;7,09242421226727;4,80310941086722;0,414422366628958;0,653519694387595;-5,82140223520066
"16653513";8,40445073884069;7,60218242934288;7,75956180141556;8,62254531806038;7,66739000779964;8,47035832779151;9,32987366701245;7,28609575401278;0,334133045933786;0,591262935933447;-5,68208173700554
"16653517";6,8775045645893;5,89998628893784;6,57898985781417;5,83057782377569;5,32297729567618;5,58542912804253;7,03626060137038;6,91598456071425;0,597330465741173;0,779612226172803;-6,02376619632847
"16653519";3,0208777719966;2,74201117342509;2,79167151187892;2,79591496195028;7,19780498872561;3,17604678904372;6,27944454932216;3,41375375605921;0,514498799959906;0,721735547702957;-5,94747106491706
"16653521";7,96472542673333;8,18753320232845;7,52478114000435;8,72422682226024;7,61373984498354;8,66703497123599;6,88544994746646;7,81876052798636;0,635127463205949;0,805263764359869;-6,05195138073304
"16653523";5,09269293221073;4,10542310176798;3,52853892275755;4,17669543395827;5,44628840138426;5,03145176780199;3,99290773881919;4,04483353349056;0,559489959844643;0,752725426252895;-5,99156975746819
"16653525";7,35510621157242;4,80056384113401;4,24080402671846;4,35595545036248;3,87261350009674;4,67921677143563;3,91298204957286;4,10289010157543;0,930951097890644;0,967848329801148;-6,16588291932065
"16653527";6,23301882583217;7,39343289624157;6,95646080794128;5,89583117957522;6,418135673338;5,71293472142813;6,15477120584246;7,38583229802867;0,900892401477027;0,952441114060041;-6,16169371412876
"16653529";4,62864398811441;7,82908263030034;5,95057440055783;5,82713088135403;6,00011617322148;3,92580141126536;3,26369319174423;5,89904668105327;0,312707101463381;0,576392462598344;-5,63698173164621
"16653531";7,7736900956433;8,50771935183443;8,34942843672073;9,72907558387372;6,36146173463655;7,22725902545634;7,60084534514561;6,99958300590698;0,310746757272632;0,574523778219481;-5,63265383617776
"16653533";3,22708037430234;4,68658090243833;3,23879338373606;3,29333161719782;3,92003973880902;4,16310353504691;3,70538836790657;5,67951952902064;0,38676543322354;0,631676382973275;-5,77803247673577
"16653535";6,02809115740468;8,37533002954863;5,8598395889446;8,01936439505354;8,04665087871848;8,20961120358825;3,50028389700656;7,73702332556752;0,429395849416237;0,665833992749944;-5,84315220154812
"16653537";6,35382634023228;6,44373873119946;6,1394671619206;6,26598710917821;7,33735442975519;5,59251079482363;5,61883857892109;6,8337425723109;0,921855545736694;0,962798171657678;-6,16477548565432
"16653539";6,92707821787018;6,55280686201643;7,39151548316741;5,58663620623083;4,12930466630319;5,52821625096043;5,38008776031585;6,13466326583408;0,901516755258676;0,952831807186756;-6,16179622505768
"16653541";5,46707126319667;5,18364487492303;5,88783821704063;5,38383311232773;4,62148872949487;3,43972665210681;4,89800247917539;6,45250745863179;0,321394060465225;0,582629968417079;-5,6557430171532
"16653543";3,04244296779136;3,98242070447391;3,69215381372633;3,32866598209163;3,53242049198164;3,74107229441467;4,22661276768908;3,63191422368701;0,167587952202934;0,453480419069712;-5,17562490578735
"16653545";6,22238271732903;6,40093785050906;6,51820291667996;6,02436050605944;7,11646512545904;8,58752311080738;6,13744397452482;5,82457116039345;0,211587577706142;0,492341062373182;-5,35468429804416
"16653547";5,87954107763632;4,62209755769085;4,66751062624093;5,47262341143607;5,13270733989181;5,85299031147394;6,58376103908308;6,32701154615998;0,00145577990131496;0,122724992435382;-0,961041048189526
"16653549";8,15488870200199;4,2035489235147;5,77425772655365;6,42236810180325;4,93916949708465;5,11947979625962;6,32660473987229;5,10137982258424;0,748220717824537;0,872323196340213;-6,11587333032359
"16653551";5,65555987866004;5,94904076053;7,274920418758;7,33190682195507;6,72532088018495;6,20769186813959;4,17702382173667;8,12290880588137;0,96211310462802;0,982415178977221;-6,16863263295038
"16653557";7,9431937834883;6,5887628942334;7,52111712987306;7,48338025614613;7,06242149864319;7,24435049149323;8,84154223340696;7,98822886858264;0,0198365977347503;0,294451557072639;-3,35425347981158
"16653559";7,81516089267163;7,15749407056031;7,1863094543369;6,28517289770222;8,55547810744814;6,76616724505674;3,41937891872967;6,85740148541139;0,159802184210659;0,44569048630039;-5,13830950443391
"16653561";9,5281181132671;9,33987066673016;8,83832019656841;8,72258179834016;8,64935119761257;9,96308700855203;7,38149984203916;9,67262997997174;0,770568811937142;0,885826994529715;-6,12528714510637
"16653563";7,21904901182663;5,56595279031633;5,05122042930479;5,86721486204507;7,10043899712262;6,66370244394768;6,93484143830836;7,3623017014881;0,113986914443123;0,414396691401037;-4,86696935567933
"16653565";4,66379559437976;3,23348583567107;3,8147470501716;3,91865103540052;3,76881194327661;5,03742735918624;7,42452183652986;4,73418964530072;0,00365040461292417;0,167568573396012;-1,81097726894523
"16653567";7,03783102550486;6,18191447773649;7,10507545204951;6,85589512581218;5,64866412501008;6,52703777766748;7,2606948194983;6,85392327407383;0,325161016633818;0,585263631926909;-5,66367315638116
"16653569";5,18888863002006;4,13609580572598;7,17168305941765;4,53963605548146;6,07749182317697;6,36116455496079;4,24891837936404;5,21801942423999;0,837492844191112;0,923609337860794;-6,14778882286636
"16653571";3,32136618441115;3,6123983257668;4,26849853649756;5,65976511361221;3,27236527049574;3,78591948655259;4,242611523694;3,69958499709566;0,431631523321652;0,667157396056668;-5,84630227614767
"16653573";3,730512443339;3,33731767716571;3,91221941307071;3,86255413274763;7,20272388880266;4,33768470491807;6,44406593690204;3,46903030787996;0,999457278164013;0,999582520361967;-6,16981389508123
"16653575";6,03012710878676;4,31591034329663;8,67525313503518;5,77156329802265;5,11074924318843;4,76002756055948;4,39878899104913;6,30357480049406;0,985679257045052;0,993258629498823;-6,16964543942984
"16653577";9,13828403553699;9,68919401556048;8,52560198924061;8,4112648691775;8,54978534513075;8,82282189585478;9,75812575869236;8,91127878308824;0,242050359489761;0,518116100063998;-5,45471144087487
"16653581";8,29302859210989;6,86708172180224;7,70314981115798;6,98849277150499;8,13147625373081;7,34830178444312;8,99139226725775;7,85284246599934;0,224174041131277;0,504250519772385;-5,39797833784988
"16653585";5,98209140485692;4,29085233488964;5,78040379156943;5,83664528421537;4,91321658573057;5,95900428593004;6,54838391895717;6,19720350985174;0,0688999384099098;0,370925940536032;-4,44636166271282
"16653587";6,74960126387537;6,19657147888468;6,11879317238579;6,47112972024174;6,55632762521527;7,24419535879485;7,49971369055009;6,42149659694708;0,0576937566856971;0,354777868158568;-4,29447512559447
"16653589";8,50585216852794;5,34533810401035;5,24859366067009;6,49560004904275;6,90642693109448;7,74420510164637;6,93759758127884;7,76489133558267;0,0496938438528088;0,344061115871067;-4,1655689184689
"16653591";6,11354309353671;6,7228448798215;5,91090518080145;5,71927426067913;5,24374478177702;5,89647186626673;8,13065721635217;7,21870493123239;0,040259581263099;0,331091214363725;-3,98212822334759
"16653595";6,05286786219383;4,80005997737997;5,96165316116673;4,67847732813597;4,95239501749724;6,19983719203109;4,8810637801208;6,39471676851797;0,226473133447632;0,505727851845905;-5,40557394382305
"16653597";7,40544764592863;7,76046674634682;6,47591244751458;8,07536967982834;7,52372503486908;7,05475266453872;8,96084402761209;8,31392917541346;0,5852231527152;0,771458072289031;-6,01391767434766
"16653599";3,84588174223724;3,52547880922717;4,34102864467054;3,9166254533024;6,09348059207145;4,51550153006563;3,64673341495714;7,87960403242081;0,376438207403893;0,624027088253183;-5,76068214763351
"16653601";4,23724145907588;3,95392162874563;7,05397874173227;6,14968343741377;3,67434127582636;5,014670666065;3,86080725825513;4,37668429254552;0,296324082365862;0,56201146927346;-5,59968891250672
"16653605";6,05123652490702;5,83826743832185;5,21852508662559;4,06040124554639;4,67982426635263;6,42191321766861;4,98730301684169;4,58311494541114;0,963436650130454;0,983136127936268;-6,16871379727275
"16653609";4,76945939739969;3,36832710744797;4,55083914209026;3,49023000699;6,62407972670642;4,2068415400395;7,64905294460569;5,08988217975804;0,534348973805686;0,7354362506306;-5,96775806301741
"16653613";5,65038082528112;6,57336450576365;5,75201171796767;8,1913712938723;7,72848068211016;5,22372333926863;8,4775884013437;5,77911301284667;0,533666070755019;0,734798152275324;-5,9670825238551
"16653615";6,82756200717736;5,92300565273932;5,04810862965396;5,31788648081735;7,23282157164228;6,45637222720955;4,55440478608028;6,70035028615461;0,973418641867143;0,986835112144882;-6,16923277552377
"16653617";5,21186739564449;3,33624410724012;3,11441342954763;3,20508463930177;3,9412229345278;3,59635493414633;4,73533047311266;3,86992193538184;0,356612300004187;0,607302346390541;-5,7254344964415
"16653623";7,5517870895386;8,48277992117896;7,09249766160693;6,62424646426109;7,15894733833952;6,2079941827538;5,15347485484545;7,36740923058242;0,231120945963701;0,50846878260821;-5,42065095915098
"16653625";5,1265056787228;5,74565856390573;4,13237600090684;4,02817635440389;4,13515089050794;4,88993921529615;5,85530068990595;5,1098676086753;0,21477642654997;0,495097296160991;-5,36593673255616
"16653627";3,6245123872685;3,43801352738922;4,37370701297259;3,27282048844973;3,41543412560902;4,77282228284326;7,63747953180914;5,04561935378556;0,0738890239146714;0,375581523152164;-4,50572113339582
"16653629";4,06460369913912;4,47481487540568;4,13333986782536;5,12210236847276;4,52226764091495;4,19948874737473;4,64378590271149;4,99961901069402;0,343614686532555;0,598157306270438;-5,70083360283704
"16653635";3,45491881991978;5,58008859698102;3,41991582933104;3,35783155544782;3,24964115355823;3,50456693784198;4,37779997741347;3,27814995173522;0,917126026069967;0,960302282765157;-6,16414486050476
"16653637";5,62758811002659;4,28475579609444;4,85511831575156;3,89684746875954;3,75084999672969;4,77395943297927;5,52766808507623;5,72233414211691;0,318381487707848;0,580860958382469;-5,64931262061803
"16653639";4,12917136999667;4,80688192209717;3,83806857040254;3,6158317611649;3,54809603114621;3,77665983100295;4,61392140163059;4,29217339696131;0,642576672859306;0,809501665696066;-6,05707066839599
"16653641";7,71091211598996;5,55354610615836;7,05593970460124;8,39541235526685;5,64696558761105;8,74830641264005;6,57297516168646;6,91205945252886;0,532391148021941;0,734098441321479;-5,96581716237319
"16653643";6,94263289867301;5,07534443834525;6,41641195170453;7,18338452250197;5,41964962381087;7,52732034335105;5,6837056769546;6,03844202445154;0,946290373999591;0,973825425957046;-6,16743789779497
"16653645";6,04322493127627;7,70104698167326;6,41344340523589;5,63808279151085;7,14545863071548;4,82737602564182;3,60277844225983;7,96599836620437;0,146777306098095;0,437002895698843;-5,07103197922372
"16653647";5,15890255224586;6,16943533595768;4,96136966281155;7,70778553679743;6,37507183141369;6,70787071063141;7,28006877214431;6,30838199573244;0,840758952422631;0,925249014636531;-6,14867710346789
"16653649";7,91016973191181;8,35308914291423;8,64489659535279;8,87967284007299;8,42020280436153;9,24359322226784;7,73668220449688;7,25732062763068;0,382106895454407;0,627326601419938;-5,77028783769557
"16653651";7,79158552900034;9,57912783278972;9,58569713920586;10,0358991568471;7,18357951054547;9,32141628268689;3,98370156657583;7,0805238599932;0,0159600393522961;0,285831781194966;-3,15865985644527
"16653653";4,3449334365273;4,18585344331857;4,24469635549498;5,03509362244679;3,89432672486251;4,66288407246516;6,80461270257215;4,12931314940884;0,089443785409755;0,390088789060055;-4,6664673714904
"16653655";3,6864486192602;3,78205507108556;3,68704280709079;3,10153673411934;4,57296369119008;4,62808338812185;6,67842322796893;3,41178832018571;0,224964900761543;0,50466399192307;-5,40060159608103
"16653657";5,05911844806321;7,53677768293978;4,4419537253801;4,15293507095651;7,25834308948135;4,81130848858081;3,05877487272149;3,61788453726785;0,00993309121271772;0,247671932671225;-2,72880195933489
"16653659";5,00408436426295;5,00408436426295;3,97240700312362;4,0323321813593;8,46056658956812;4,47013027187235;5,35171805474218;4,71837390897172;0,500545007063004;0,714859757159827;-5,93237258746345
"16653663";8,50263839675265;6,99999756184561;6,99999756184561;6,91100390682547;6,9397592375105;8,20860571566122;7,03735384842119;6,99564657599593;0,841960479233963;0,926039079646512;-6,14899909746044
"16653665";4,28711570307281;5,48200141144617;3,6605395881694;4,76375417659461;4,62616584972105;3,94393541855083;3,5850488703292;6,6871839363695;0,635693622425419;0,805676750660961;-6,05234533822622
"16653669";5,09998350041344;4,74234697382988;5,0964591298732;5,15422685355506;4,88362381448719;6,7741403927031;5,35657474964736;4,32888105158888;0,48223145877119;0,703372509032257;-5,91144174148763
"16653671";4,1856192525797;3,89947358227349;7,5583182304201;4,80229316084667;6,9713765656103;7,65776735926997;4,09174233510151;8,46979857119718;0,716368804353104;0,853302004225451;-6,10071156080658
"16653673";7,75462033051743;5,95001772235967;6,45874769880425;9,12304938458218;4,30012578226074;5,43714993450387;4,1582634795836;6,51415299959866;0,0432554730053753;0,333531086289502;-4,04486798936493
"16653675";3,87121050449427;5,5602514953978;3,73063552995168;4,1206709139368;3,82916254046486;4,87695666184783;4,75826289198465;7,15966183709284;0,0767136102916202;0,378875914645865;-4,53746040722597
"16653681";8,314203740063;7,33141441268556;7,66355886106339;6,99956532094105;7,17675482524219;6,99287707626131;8,99708726504186;7,41899919224543;0,279181823800218;0,548070618398347;-5,55773683671778
"16653683";4,52761418272742;4,07852548590644;4,35910904273617;3,83857527782629;4,98726117417525;5,02412050889246;5,18349237871596;3,9806864149781;0,319006829865703;0,581131767806454;-5,65065396657881
"16653685";3,25880463105744;3,02627320086714;3,37503164920295;3,11707172052549;7,11815861368544;3,40533258138411;4,96857497366986;3,81132511065278;0,866666954275228;0,935925348285984;-6,15505495835413
"16653687";4,29181239068733;3,55958100611955;4,94199945931957;4,13616172516043;4,20563007271286;3,90579389545615;5,03302094949752;4,54310139982914;0,367105969937464;0,616993565636009;-5,74441924576837
"16653689";6,2268056139552;4,52984660725407;4,70668110092406;5,65089115735141;4,44966999764623;4,36850366547866;6,93988818865936;4,53203814837834;0,6560889037173;0,81905706113688;-6,06600766149758
"16653691";4,95352476921192;6,47454058223459;3,76952123284968;3,76055432955283;4,91177090147178;4,83690879366243;3,3553244983243;4,90604270486568;0,825350857147505;0,916722148591743;-6,14431888240678
"16653693";6,29288135583344;7,36195661132806;6,31461667013298;6,98442398836099;7,9367852342002;5,66097914415186;7,09654295531188;6,48762639923825;0,265231840686366;0,535426101585191;-5,5211316540616
"16653695";4,55653627301911;3,843249558968;4,3516703811951;3,47187783069148;3,72134193708348;2,90162585590678;3,92829681936532;5,11924486630241;0,889006941943102;0,947388221482377;-6,1596158572717
"16653697";4,72228721044877;8,11511811906402;3,10665605572407;3,42299723661452;3,09549961868572;3,8320253338259;2,93558168124883;4,55804336648369;0,203848405741347;0,483864712335226;-5,32652221627258
"16653699";6,80542190722525;6,31164020253791;6,79709417481344;7,51308197766721;5,61987914536343;7,73328654363608;6,80406390526814;6,47577622868896;0,424124016628385;0,661620735757007;-5,83562541379259
"16653705";4,88782262838512;3,94691449737496;3,51096527324115;3,57485399747145;4,85579003505055;4,36384059529255;6,5394187588324;4,24078496101259;0,404827730632123;0,646261827612455;-5,80684429121049
"16653711";5,1020659807623;4,91295820400848;5,90686145265792;4,81551759289296;5,92374716260704;5,17281788652875;8,12275527474431;5,44772808781574;0,336082122328744;0,59219728772111;-5,68599411478442
"16653713";5,73112319609318;4,39117990903143;4,58416403630726;5,68956500738822;5,10380741479799;6,16385835423764;7,11529708387729;5,8773195729108;0,120899581033555;0,420155038676115;-4,91498252648079
"16653717";5,1428073621059;3,55755416697389;5,01446470674413;3,79494861538022;3,31478286082224;4,73814705086265;4,40262802670106;4,51948950858984;0,280859913053961;0,549528798366501;-5,56198569848566
"16653721";6,29587995603345;6,81116542994999;5,57526255922407;5,63190204042489;9,81586629251939;6,12011118458151;6,30018911806363;6,37480893656144;0,202168028674427;0,482927622742107;-5,32024125692357
"16653723";4,82766612554223;3,79947618289405;4,38185780757612;3,81542952378552;4,20544882838642;3,78987830140231;7,45569731959502;4,498968401125;0,0446324920765917;0,335894374143066;-4,07219759687649
"16653725";7,30748365453286;6,49930047848775;6,92027325705599;6,13280899763405;9,17672489327746;7,28052741559115;6,11967909467078;6,5702946740306;0,269067311134104;0,539069529055499;-5,53143116702726
"16653727";6,62993556620788;6,38796698680569;8,44780561871503;7,28366341520835;7,18529270536097;7,86864881556954;8,63517630523236;7,5167469618067;0,0993651361525242;0,399534034521429;-4,75396970735271
"16653729";9,73758892297156;8,70537162176543;8,92773296259456;8,72775289358359;8,31147006373134;9,14380427988717;10,2720720675469;9,55227949506962;0,137107370221476;0,431644885218433;-5,01658914317802
"16653731";5,01100681934517;4,17518068315129;4,77095829592837;4,11324368000972;4,33991854196347;3,56014211727872;5,10307287708175;5,43324422104113;0,806330635697216;0,904585393645733;-6,13834530661504
"16653733";6,57573000433293;5,60622289750386;6,41106560156724;5,48338529726997;6,71861437007759;3,97270032084701;5,79397536825232;6,21987964891965;0,211868075102812;0,492607056145376;-5,35568210365908
"16653735";5,67484028486753;4,87208484457264;4,84008791119542;5,75133475002725;3,667306625794;3,34264192457962;4,2838119754596;4,64424250051756;0,209834124916312;0,490515627899939;-5,34841118027035
"16653739";4,89664905467349;3,76286255527709;4,79111155799893;3,89370049669052;3,45110379518034;3,76335539489646;4,09137230238914;4,07529230576784;0,584399172728233;0,771036393074718;-6,01323229254588
"16653741";9,34979407371303;8,37278003861002;8,46916489702486;8,88450771447195;8,3078406386852;8,83885144324988;10,5595502676618;9,71670960581354;0,281672559953077;0,549801764512219;-5,56403182958296
"16653743";5,26514023141299;3,67695056884173;3,87347713349165;3,90192993459034;4,45555553641103;8,0622210014025;3,68473209198373;9,20525669668459;0,0849749007177837;0,388244047332174;-4,62356414069845
"16653745";6,64660384219442;7,17748276522075;6,01093635399374;7,40383936086914;5,88987981952027;4,9984896599837;7,58268964413562;4,79681555177974;0,0151503563801597;0,279930953517972;-3,11167377061062
"16653747";7,05632881831963;5,91831704201672;6,61979762341915;6,22260828957626;4,39115834805696;5,2383306021154;8,29756347304004;6,88926423221027;0,301915613865699;0,567266174412088;-5,61270940163352
"16653749";7,45366862428899;5,44215231674017;6,50592400817638;6,36638713296794;4,85717016763168;6,64248696831198;7,91263223556316;6,02354299248222;0,722220116515408;0,856542067047649;-6,10365475200963
"16653751";8,22876814282559;4,88807864577799;6,57320299117847;5,52482482378624;5,1391153760215;6,48074046885245;7,67944639913156;5,32645288937971;0,603853123788318;0,784520934684714;-6,02890247748477
"16653753";6,77408300724833;4,70504992329886;5,79926846899875;5,34427549029507;6,24778659472339;6,74824462627157;7,27231864017935;6,42681607155401;0,449589416460243;0,680092149670815;-5,87073254661223
"16653755";8,53361418039245;7,27170326562124;7,93902898580927;7,56952238210975;7,31846457567697;6,55997915480202;7,99160329778419;7,12210507925433;0,282012864792634;0,549801764512219;-5,56488646248457
"16653757";6,90263117388042;5,05213887867427;7,11378954745261;5,06536842846126;5,60336300824418;7,25100000567393;6,71029326280853;5,47033000562572;0,386904140869187;0,631676382973275;-5,77826104316031
"16653763";8,98184410815839;7,8246593109325;9,01501753075979;8,0372654521713;8,05425626562778;8,45025129825514;8,69302213048561;8,78421176008055;0,413820226601455;0,652954245716998;-5,82050321222347
"16653765";9,84189470516158;9,1163858947518;9,13711360164388;9,04615624643304;9,01748228064169;9,66869795761669;10,4905636549052;9,73253031843313;0,073366207602979;0,374914466912059;-4,49970436042287
"16653767";7,24743642175156;5,38430367901273;7,62219451795822;5,95108261409551;5,84095611277903;5,7030967745108;6,28853146548957;6,16785919078444;0,654994416958859;0,818224153300703;-6,06530025690236
"16653769";6,60026550606335;8,50322984622439;6,42893926107465;5,68725183505509;4,76109148479926;5,69842344546374;6,27553286157031;6,01941385212993;0,750093012981375;0,873902368187948;-6,11670004466342
"16653771";5,238876981079;5,29777874117588;5,47294664125979;6,81416420629552;8,65596329028979;4,67354346686009;4,87384991827955;5,64603960841103;0,0423603031019407;0,333462753959728;-4,02660922079831
"16653777";8,66941226221572;7,56135343391283;7,75651845792297;7,61127699835221;7,17245810171719;8,86507965161699;9,02495620938247;8,02938664927353;0,0501974993942132;0,344453984372949;-4,174309117604
"16653779";8,65841609615049;7,74614777919338;8,50517294040078;7,6663694119818;7,8149351035448;7,22916449453786;7,89028827947154;7,78591440382459;0,898609695776741;0,951268706538575;-6,16131329249495
