"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"16670920";-0,627773545460935;8,05527063317642;-1,55229275983487;0,139742837557137;0,432567843891584;-5,03184294492304
"16705293";0,64683386444224;4,79276889781673;1,55218737381466;0,139767966117119;0,432567843891584;-5,03198683634424
"17121308";0,551278464766416;6,03684917292237;1,5520914701945;0,139790836969183;0,432567843891584;-5,03211777453316
"16900506";-0,768639094367801;8,51403407560038;-1,55160723084157;0,139906365235309;0,432567843891584;-5,0327788211879
"16656817";0,775883773774371;6,26955893371151;1,55159089547543;0,139910263874524;0,432567843891584;-5,032801118357
"16657077";-1,11961448432999;6,68569507880962;-1,55149384092451;0,139933429040377;0,432567843891584;-5,03293359068362
"16656151";-0,595161326022624;6,57357314113581;-1,5514697519103;0,139939179152164;0,432567843891584;-5,03296646947912
"17025130";-0,595706731787849;5,64809039841467;-1,55128610267572;0,139983023247775;0,432567843891584;-5,03321711777025
"16978498";-0,483242636596426;3,96627871579149;-1,55098859817576;0,140054073471974;0,432567843891584;-5,03362311208057
"16654705";0,714091480346126;4,06789502801579;1,55085389292257;0,140086253846794;0,432567843891584;-5,03380692105839
"16984809";-0,592016802006584;7,43636532945753;-1,55072975815538;0,140115914494733;0,432567843891584;-5,03397629599028
"16804623";-0,590391749606732;4,18142568746307;-1,55058959304561;0,140149411767635;0,432567843891584;-5,03416753151445
"16896279";-0,592599571340594;8,91173377872259;-1,55023219071656;0,14023485583036;0,432567843891584;-5,03465509939951
"16654539";-0,631616639616617;5,91415143641384;-1,55014970073132;0,140254582907111;0,432567843891584;-5,03476762048109
"16650019";0,68764094220496;4,28153479768737;1,55012218704082;0,140261163190735;0,432567843891584;-5,034805149763
"16872419";-0,551147177527803;4,50365017501338;-1,55012090471221;0,140261469883876;0,432567843891584;-5,03480689887568
"16951357";-0,510657762020662;7,34087012626377;-1,55010279549934;0,140265801104888;0,432567843891584;-5,03483159996156
"16839642";-0,551683380777209;7,18408326188148;-1,5500328101224;0,140282540721652;0,432567843891584;-5,03492705849451
"16701007";-0,576883188775639;5,85990696598204;-1,54996540212147;0,140298665451112;0,432567843891584;-5,03501899856346
"16821882";-0,58594714756318;8,3186269649829;-1,54992679812169;0,140307900651101;0,432567843891584;-5,03507165055747
"16952841";-0,597900705970233;6,43717719088266;-1,54989003720424;0,140316695407386;0,432567843891584;-5,03512178788032
"16891609";0,494445692294678;5,80525184485696;1,54939491440477;0,140435194767743;0,43275181773629;-5,03579698912005
"17118690";-0,642078473400524;7,66564432412886;-1,54924878530541;0,140470184402988;0,43275181773629;-5,03599623589358
"17063575";-0,47596583894574;5,34120187563562;-1,54906620660688;0,140513911951982;0,43275181773629;-5,03624516231824
"16889761";-1,4963213878104;4,58837846942343;-1,54883793606567;0,140568598785165;0,43275181773629;-5,03655635447233
"17042681";-0,539593666631569;6,72440442846978;-1,54871405700451;0,140598284014484;0,43275181773629;-5,03672521982953
"16996345";0,633728868650318;6,42694611084541;1,54869712502225;0,140602341847098;0,43275181773629;-5,036748299841
"16837154";-0,50184548444053;6,56118266584909;-1,54869700793654;0,140602369907605;0,43275181773629;-5,03674845944007
"16840788";-0,553662373968093;9,41532790523563;-1,54855747346976;0,140635813782152;0,432755382905411;-5,03693865205075
"16804760";-0,450503400532352;4,34213278609396;-1,54832258828813;0,140692126594642;0,432829301095841;-5,03725878424502
"16690769";-0,571721736736563;7,31004685074744;-1,54818199530153;0,140725842287113;0,432833682885835;-5,03745038572657
"16654253";-0,831989898568227;4,55648560366171;-1,54775667476165;0,140827880031526;0,432943353001969;-5,03802993915757
"16653021";-0,623692835216696;6,19961196635413;-1,54768946077523;0,140844010885379;0,432943353001969;-5,03812151611612
"16812997";-0,540225473121439;6,62150171388238;-1,54762951940698;0,140858397675439;0,432943353001969;-5,0382031819043
"16657329";-0,522763310624025;3,25353149336974;-1,54721111676039;0,140958854734241;0,433152794327779;-5,0387731608384
"16869624";-0,526159526356626;7,62467603296344;-1,54663721206442;0,141096745250202;0,433298208297101;-5,03955479263073
"17121148";-0,532942290127192;8,75931503970635;-1,54652921493932;0,141122706094596;0,433298208297101;-5,03970185601229
"16840548";0,702845597138985;9,47766628778973;1,5462334043254;0,141193834963872;0,433298208297101;-5,04010463294513
"16909526";0,547004221239418;4,29770113835175;1,54621199165126;0,141198984897878;0,433298208297101;-5,04013378633941
"17099692";0,614116818513692;7,69900173059919;1,54612691703859;0,141219447640199;0,433298208297101;-5,04024961265654
"16652979";-0,867126641627078;4,74081487027826;-1,54605585052283;0,141236542967077;0,433298208297101;-5,0403463638279
"16655763";1,17114757807721;4,96768897170465;1,54594576769766;0,141263027252185;0,433298208297101;-5,04049622604128
"16902905";0,525597342108604;6,13685078189666;1,54593846461711;0,141264784411991;0,433298208297101;-5,0405061678772
"16656621";0,707304301930633;4,65872678609746;1,54471165591401;0,141560221860419;0,433602700444297;-5,04217575985343
"17118228";-0,566780915063664;6,65242523027573;-1,54470104715164;0,141562778901949;0,433602700444297;-5,04219019332541
"17118232";-0,566780915063664;6,65242523027573;-1,54470104715164;0,141562778901949;0,433602700444297;-5,04219019332541
"17118242";-0,566780915063664;6,65242523027573;-1,54470104715164;0,141562778901949;0,433602700444297;-5,04219019332541
"17118246";-0,566780915063664;6,65242523027573;-1,54470104715164;0,141562778901949;0,433602700444297;-5,04219019332541
"16697480";-0,680386142492681;8,4586084671253;-1,54458813656521;0,141589996267617;0,433602700444297;-5,04234380634687
"16865615";0,513824008760127;7,85101366218838;1,54458606006118;0,14159049685502;0,433602700444297;-5,04234663131987
"16855065";-0,549608021610597;8,87471583148577;-1,54399190106247;0,141733793160665;0,433942385455813;-5,0431548386197
"17102755";-0,66435398227287;6,63115759781068;-1,54384580646253;0,141769046180675;0,433951197763362;-5,04335352951075
"16651451";-0,623297240981741;6,80169519497119;-1,54363980079524;0,14181876841654;0,433992294228718;-5,04363367695231
"16880242";0,517602126232373;5,63372211835171;1,5435209067449;0,141847471758593;0,433992294228718;-5,04379534869214
"16935142";-0,536649027523649;6,41736265683248;-1,54338782700919;0,141879605588648;0,433992294228718;-5,04397629925254
"16853345";-0,487954996062465;6,27479198571106;-1,54309563327008;0,141950181009166;0,434109109342198;-5,04437355943748
"17056310";-0,477264293510901;5,62766592722166;-1,54288599968649;0,142000833309681;0,43414026225216;-5,04465853867216
"16881875";-0,46168144062274;4,67119061972331;-1,54271142815054;0,142043025393915;0,43414026225216;-5,04489583233481
"17101957";-0,474970305534519;6,43931396518062;-1,54256533921723;0,142078341626348;0,43414026225216;-5,04509439469477
"16650913";0,551971330044411;4,24833573881298;1,54251743760506;0,142089923194586;0,43414026225216;-5,04515949900042
"17088401";-0,515612062106403;8,13179766356973;-1,54212985800348;0,142183660673414;0,434327663552062;-5,04568621380803
"16657450";-0,579387183761563;8,46350129658349;-1,54099445034115;0,142458561861323;0,435047886032237;-5,04722865671173
"16788390";-0,61017869136808;9,46470482974458;-1,54077570973148;0,142511573847644;0,435047886032237;-5,04752571843878
"17098004";-0,510263962874204;8,32020632376287;-1,54075412429333;0,142516805995789;0,435047886032237;-5,04755503096817
"16859166";-0,481488525581736;4,0847011081814;-1,54018002340458;0,142656022923879;0,435248648158448;-5,04833453617322
"16821977";-0,578528542343085;6,69797663926757;-1,54010056538756;0,142675300130698;0,435248648158448;-5,04844240622567
"16853399";-0,64054742270343;5,39065628015151;-1,54008124372846;0,142679988063878;0,435248648158448;-5,04846863616938
"17004769";-0,616647032353701;6,33747637455349;-1,53965640123849;0,142783098492089;0,435380082515976;-5,04904531619226
"16802162";-0,561531270387352;6,33310872336124;-1,53942250922686;0,142839891404533;0,435380082515976;-5,04936275070101
"16857211";0,548392536293141;7,56759640897612;1,5393789134022;0,142850479299335;0,435380082515976;-5,04942191434355
"16988686";-0,540398961907814;7,65869033790638;-1,53927031163556;0,142876857718281;0,435380082515976;-5,04956929182518
"16654413";0,618889254167679;5,71567585107015;1,53900090181648;0,142942312652934;0,435380082515976;-5,04993486009836
"16687328";-0,597854413623081;8,6467903697489;-1,53885099067502;0,142978745471231;0,435380082515976;-5,0501382575632
"16994588";-0,588474042569402;8,62032202618101;-1,53874008385434;0,14300570410594;0,435380082515976;-5,05028872511259
"16658528";-0,542989293600587;6,18499549046641;-1,53868676498401;0,143018666088701;0,435380082515976;-5,05036106011636
"17119276";-0,66271295068753;7,72280150114322;-1,53858963212266;0,143042281922141;0,435380082515976;-5,05049283060448
"16654795";-0,742280744661381;5,67917142520043;-1,53850871099786;0,143061958707401;0,435380082515976;-5,05060260357674
"16693519";-0,592824929950659;9,04335196783436;-1,53843300759701;0,143080368806541;0,435380082515976;-5,05070529464297
"16654671";-0,763380661610441;8,23563252191857;-1,53802096549033;0,143180607031957;0,435462412937225;-5,05126416141809
"16705329";-0,524480931622685;5,66198495726336;-1,53797206256359;0,143192507644946;0,435462412937225;-5,05133048282523
"17125344";0,57213290905133;6,34028088923265;1,53792119263556;0,143204887811645;0,435462412937225;-5,05139947020544
"16683061";-0,5360743138858;6,95353975700012;-1,5377276634502;0,143251995034219;0,435506859024421;-5,05166190997094
"16687638";-0,579707758755196;6,63758146011456;-1,53759271166666;0,143284851537493;0,435507970523483;-5,05184490012183
"16845408";-0,780322934033432;5,23567475779944;-1,53712501394397;0,143398770102713;0,43565963710824;-5,05247899141436
"16828734";-0,628017620451259;7,90381249615127;-1,53699328689031;0,143430868971837;0,43565963710824;-5,05265755762255
"17115996";0,645824951659789;7,77019285265994;1,53698758951607;0,143432257427534;0,43565963710824;-5,05266528060015
"16681661";-0,561779350733246;8,04374030951976;-1,53615964398365;0,143634148447396;0,436024519144649;-5,05378736415337
"16713085";-0,57375700455488;9,02128392103065;-1,53612466101793;0,143642684140424;0,436024519144649;-5,05383476546741
"16656379";-0,586150293440243;5,80654789534982;-1,53598858859965;0,143675889269748;0,436024519144649;-5,05401913369407
"16961740";-0,48032107427527;3,63211185128249;-1,5357638075605;0,143730755655968;0,436024519144649;-5,05432366933976
"16793067";-0,53097979917158;8,07131321612606;-1,53539991427477;0,143819614933019;0,436024519144649;-5,05481660618864
"16865910";-0,670677019269102;7,69659840902677;-1,53532099769745;0,143838891686549;0,436024519144649;-5,05492349676608
"16656427";-0,653592170000429;4,70027766288963;-1,53500479091377;0,143916152451499;0,436024519144649;-5,05535175059507
"16679694";-0,611943200300894;4,43138191716409;-1,53495886673676;0,143927376283439;0,436024519144649;-5,0554139424872
"16943393";-0,689917999119395;4,38711823450351;-1,53494744851768;0,14393016700091;0,436024519144649;-5,05542940516803
"16650779";-0,614356201858833;7,41535180727677;-1,53493542719791;0,143933105170744;0,436024519144649;-5,05544568448316
"16908197";-0,708710689975398;10,4030942542569;-1,53487467869123;0,143947953679786;0,436024519144649;-5,05552794889803
"17055630";-0,544307727069863;6,24287519577993;-1,53449326888874;0,144041209462569;0,436024519144649;-5,05604439170176
"16915804";-0,56759220593873;7,39908102815158;-1,53432534294308;0,144082283888966;0,436024519144649;-5,05627173962178
"16757535";0,706745132625874;5,57309103415891;1,53427748657395;0,144093991280322;0,436024519144649;-5,05633652700754
"16959575";-0,722416905638722;7,17901108252752;-1,5340300747168;0,144154529848807;0,436024519144649;-5,05667144653151
"16656813";0,853165174732379;4,83663784756148;1,53387305830872;0,144192960845156;0,436024519144649;-5,05688397781383
"16973149";0,728946669353527;6,0038452069328;1,53381609760216;0,14420690454698;0,436024519144649;-5,05696107364541
"17126218";-0,692950802435616;9,34658891076016;-1,53370340308284;0,144234494942879;0,436024519144649;-5,05711359850932
"16657321";0,760300534927348;6,83167147073389;1,53369492432345;0,144236570931097;0,436024519144649;-5,05712507363721
"16814075";0,700378635534388;6,3305533384795;1,53342446260445;0,1443028054756;0,436024519144649;-5,05749109122505
"16747236";-0,515638586191596;8,68748751028936;-1,53311805155812;0,144377874602898;0,436024519144649;-5,05790570185369
"16764285";-0,52352743127722;6,7319799166858;-1,53298626278854;0,144410172235941;0,436024519144649;-5,0580840089894
"16863104";-0,475741168672585;6,99434942791507;-1,5328999325029;0,144431332585341;0,436024519144649;-5,05820080573718
"16653085";0,568542235008571;4,79551427355006;1,53269693842555;0,144481098543979;0,436024519144649;-5,05847541852699
"16655635";-0,623490271498199;7,59090331921694;-1,53267253787009;0,144487081543103;0,436024519144649;-5,05850842608415
"16821660";0,638825995968448;7,60255338231542;1,53262743942537;0,144498140196644;0,436024519144649;-5,05856943144289
"16818034";-0,523383247226354;6,73513132897747;-1,53250704693743;0,144527665283085;0,436024519144649;-5,05873228173543
"16787464";-0,624870899299058;8,03412520248139;-1,53243889952821;0,144544380012611;0,436024519144649;-5,05882445794177
"16771457";-0,929367624118273;8,65683288523624;-1,53219347768406;0,144604588821382;0,436024519144649;-5,05915639059016
"16650677";-0,531899964287485;4,67599509698296;-1,53203583157232;0,14464327488298;0,436024519144649;-5,05936958604783
"16682333";0,59555449419712;6,59464764797894;1,53201120202625;0,14464931971075;0,436024519144649;-5,05940289278292
"16824481";-0,548907688188043;8,81896165866042;-1,53191028018717;0,144674091161176;0,436024519144649;-5,05953936608594
"16847824";-0,513429622757259;9,41373553422364;-1,53188641234402;0,144679950086672;0,436024519144649;-5,0595716408215
"17082250";-0,564866397016041;5,96620436174891;-1,53185982328705;0,144686477232408;0,436024519144649;-5,05960759481896
"16698168";0,523984089915181;5,69186328562212;1,53170204434244;0,14472521426333;0,436024519144649;-5,0598209356798
"16942448";1,14851512899454;8,38834260843458;1,53166785784103;0,144733608692931;0,436024519144649;-5,05986715883711
"16708111";-0,492957585923593;4,6211960286276;-1,53157677219746;0,144755976588607;0,436024519144649;-5,05999031092987
"17123312";-0,586614108358205;8,63062806557867;-1,53143161887588;0,144791627865177;0,436033920445931;-5,06018655392685
"17111560";0,56167514677958;8,10625946067759;1,53110570663529;0,14487170234962;0,436177066103844;-5,06062712770724
"16715974";0,605011020146999;6,22318161462102;1,53063727602457;0,144986857626641;0,436399820471503;-5,06126023924462
"17063779";0,748067631175029;5,33207618346901;1,53053991068325;0,145010802773804;0,436399820471503;-5,06139181631157
"16782088";0,857496707509995;8,21226404299944;1,52969938403385;0,145217652004524;0,436739701043538;-5,06252742629864
"16975456";-0,507314856657143;6,69521769052338;-1,529497213918;0,145267441864036;0,436739701043538;-5,06280050357914
"16845167";-0,559159343394338;4,4268626671326;-1,5293314075148;0,145308286844389;0,436739701043538;-5,06302444343141
"17080663";-0,486757534689482;4,5820623666842;-1,52890558028062;0,145413229782345;0,436739701043538;-5,06359948808925
"16711822";1,01875999337466;11,0275818897816;1,5287409277607;0,145453824560149;0,436739701043538;-5,06382180611374
"16654829";0,742931268481962;3,88243711490342;1,52867742538217;0,145469483490655;0,436739701043538;-5,06390754392315
"17020930";-0,569283970009389;8,41612056580078;-1,52858322291572;0,145492715297117;0,436739701043538;-5,06403472665258
"16749126";-0,539207924848654;7,25999569190156;-1,52849312481904;0,145514937807648;0,436739701043538;-5,06415636266438
"16712458";-0,558603020390414;8,25249395307023;-1,52837386378498;0,145544357666925;0,436739701043538;-5,06431736166725
"17114382";-0,541085407763045;6,38366074194205;-1,5282389022409;0,145577656605917;0,436739701043538;-5,06449954473441
"16847829";-0,693452504247883;8,69679354657375;-1,5280464069516;0,145625161828821;0,436739701043538;-5,06475937141897
"16900264";-0,477526876473251;6,2485330215178;-1,52789716225203;0,145662002323963;0,436739701043538;-5,06496080261565
"17066018";-0,537670063283988;6,62503594592216;-1,5278806966649;0,145666067270283;0,436739701043538;-5,06498302484689
"16820787";-0,622427691853121;8,9512143741405;-1,527843454421;0,145675261809703;0,436739701043538;-5,0650332869491
"16769726";-1,00118030440708;5,73857920432907;-1,52769289857716;0,14571243669266;0,436739701043538;-5,06523646777996
"16847837";-0,540300404776536;9,59229565720447;-1,52763617707925;0,145726444286283;0,436739701043538;-5,0653130117646
"16678323";0,91291011997274;5,45804606008532;1,52750027573967;0,145760010234018;0,436739701043538;-5,06549639807301
"17122400";-0,922309604248738;6,02913183129365;-1,52729211427485;0,145811436084956;0,436739701043538;-5,0657772694033
"16656847";0,633976616438217;7,20011703686;1,52720811680633;0,145832191782267;0,436739701043538;-5,06589059881102
"16655391";0,650892135944734;5,26282697403039;1,52715588121941;0,1458451003948;0,436739701043538;-5,06596107275946
"16852568";-0,477786029649653;5,76743035815874;-1,52712811823554;0,145851961654589;0,436739701043538;-5,06599852862791
"16853617";0,653524330657246;5,753067454352;1,52691056828934;0,145905735642797;0,436739701043538;-5,0662920143408
"16673525";-0,502604845516657;7,24443181793671;-1,52681565492881;0,14592920152211;0,436739701043538;-5,06642004752194
"16980768";-0,607295861376254;9,53213644643159;-1,52677881280914;0,14593831102462;0,436739701043538;-5,06646974404019
"17119404";-0,607295861376254;9,53213644643159;-1,52677881280914;0,14593831102462;0,436739701043538;-5,06646974404019
"16654567";0,532061140563965;4,4460635302373;1,52663518966883;0,145973827514262;0,43674847857169;-5,06666346955588
"17122842";0,521865913106952;3,88928405815287;1,52632671524542;0,146050134442023;0,43685499211002;-5,06707950860496
"16650353";-0,712725996394701;5,03798118304566;-1,52622779953083;0,146074610163914;0,43685499211002;-5,0672129029561
"16727351";-0,554392225585557;7,46284483881488;-1,52585714032543;0,146166356673248;0,437002895698843;-5,0677127045132
"16713352";-0,528595032415654;7,71424984771193;-1,5256767049984;0,14621103592983;0,437002895698843;-5,06795597334817
"16655059";-0,622591070461263;3,31568566713317;-1,52548810957821;0,146257747995546;0,437002895698843;-5,06821022117994
"17068014";-0,490796079447609;5,61097321129108;-1,5252321029666;0,146321176711434;0,437002895698843;-5,06855530973443
"16757657";-0,52923727630271;7,25924499941211;-1,52506531392912;0,146362513080055;0,437002895698843;-5,06878011289715
"17103451";-0,454080396863293;7,13160402215031;-1,52499004593352;0,14638117041625;0,437002895698843;-5,06888155536531
"16809811";-0,573596714679054;5,58470971887396;-1,5246246215455;0,146471779634573;0,437002895698843;-5,06937400364658
"16654015";-0,548021677497628;4,27209162289922;-1,52445679998532;0,146513407738006;0,437002895698843;-5,06960013185602
"16959760";-0,570262897892711;8,59873432708922;-1,52420401067722;0,146576130753661;0,437002895698843;-5,06994071364496
"16706238";-0,58386914440811;7,97446242986066;-1,52393059561972;0,146643996787913;0,437002895698843;-5,07030903742045
"17118434";0,583015521984744;6,35464270575414;1,5236887371096;0,146704051881591;0,437002895698843;-5,07063480993391
"16650117";-0,785887831222861;3,63499824485416;-1,52354098912428;0,146740748819075;0,437002895698843;-5,0708338010081
"16653645";1,07773742213212;6,00039457237392;1,52339383414825;0,146777306098095;0,437002895698843;-5,07103197922372
"17015274";0,564707632925255;6,59870534378379;1,52333688317532;0,146791456305295;0,437002895698843;-5,07110867308512
"16655859";0,656679360973971;5,55894957969816;1,52328163911452;0,146805183498071;0,437002895698843;-5,07118306628321
"16679331";0,583397512303543;5,89672274753549;1,52314178410188;0,146839939846537;0,437002895698843;-5,07137139004115
"17120234";-0,499646846129925;5,2314647959244;-1,52272958653732;0,146942417978311;0,437002895698843;-5,07192636617747
"17106312";-0,573973758172723;4,97144154467962;-1,52261853728119;0,146970036614033;0,437002895698843;-5,07207586210981
"16791642";-0,551463538881109;7,27609884923374;-1,52258594086478;0,146978144368045;0,437002895698843;-5,07211974229302
"16663665";-0,523645312663114;7,53695447865578;-1,52255177421254;0,146986643090527;0,437002895698843;-5,07216573552848
"16800707";-0,509700402239369;5,2837082364727;-1,52247239528273;0,147006389645943;0,437002895698843;-5,07227258805596
"16896398";-0,513725630289523;7,06584904703177;-1,52242494659337;0,147018194192175;0,437002895698843;-5,07233645709833
"16864472";-0,543263655186712;7,79654723421973;-1,52207595485414;0,147105042632911;0,437002895698843;-5,0728061775969
"17127665";-0,691951327503278;6,84517972720156;-1,52159925721856;0,147223740664809;0,437002895698843;-5,07344765334207
"17118001";-0,558894846102788;7,41160384012586;-1,52138139987979;0,147278013939572;0,437002895698843;-5,07374076704428
"16931677";-0,501979256931014;6,71070045468656;-1,52121910704831;0,147318455686636;0,437002895698843;-5,07395910192567
"16786326";-0,587245439062945;7,73672807001618;-1,52117288949785;0,147329974335009;0,437002895698843;-5,07402127590888
"16652905";0,582975589949357;6,75879478348672;1,5211688362188;0,147330984556343;0,437002895698843;-5,07402672850037
"16893697";-0,543716647896781;7,76387918835957;-1,52115167144103;0,147335262693784;0,437002895698843;-5,07404981895067
"16896706";0,598555568056789;5,65958310955064;1,52100616801649;0,147371532038524;0,437002895698843;-5,07424554573057
"16694716";-0,516586898591528;7,38078815887067;-1,520945680316;0,147386611881325;0,437002895698843;-5,07432690786851
"17125618";0,528822733366169;6,19188450711313;1,52079478312049;0,147424236820523;0,437002895698843;-5,07452986957909
"16681887";-0,598235066939999;5,07812121346228;-1,52055717285189;0,147483499203838;0,437002895698843;-5,07484943302974
"17007377";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"17028426";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"17031238";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"17033723";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"17035987";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"17038706";-0,505302690196116;7,7812745343191;-1,52031862605014;0,147543015194511;0,437002895698843;-5,07517021885766
"16965710";-0,506364931351315;6,76128981968628;-1,5203098147046;0,147545213956507;0,437002895698843;-5,07518206720183
"16844248";-0,488649834375438;7,4785890516162;-1,52029869176462;0,147547989587331;0,437002895698843;-5,07519702380307
"17106385";-0,547994322309571;6,54298393107325;-1,52023755810559;0,147563245727672;0,437002895698843;-5,07527922650132
"17100087";-0,516854018119699;7,03133629233017;-1,52021598801716;0,147568628941029;0,437002895698843;-5,07530822989817
"17052679";0,579641748313255;7,70546564664674;1,52016458926063;0,147581457110081;0,437002895698843;-5,07537734004848
"16668286";0,536330340528874;5,08162355462134;1,5201256552373;0,147591174934994;0,437002895698843;-5,07542968911711
"16651639";0,834934642419162;4,62368277030819;1,51984892827982;0,147660260629322;0,437050640901922;-5,07580173608102
"16809748";-0,469829466313463;5,24128713838479;-1,51973208153964;0,147689439872878;0,437050640901922;-5,07595881621899
"16791135";-0,580079656290355;8,39942321311802;-1,5193955350285;0,147773509986806;0,437050640901922;-5,07641119456097
"16676893";-0,493349127880698;9,55301669780162;-1,51933231948151;0,147789305839864;0,437050640901922;-5,07649615921925
"16657019";0,71888692214724;8,04870297339056;1,51927787776577;0,147802910480759;0,437050640901922;-5,07656932933939
"16771477";-1,04600496992394;3,73527786277482;-1,51927777533155;0,14780293607941;0,437050640901922;-5,07656946701
"17121818";-0,635991697920158;7,41335351953694;-1,51902013429978;0,147867333149243;0,437106933534306;-5,07691571235507
"17006301";-0,811188922003913;8,23534929795507;-1,51894069497363;0,147887193642053;0,437106933534306;-5,07702246257667
"16788395";-0,590490649723119;6,10101185178092;-1,51825897205712;0,148057721687658;0,437334097131377;-5,07793838887984
"16788396";-0,590490649723119;6,10101185178092;-1,51825897205712;0,148057721687658;0,437334097131377;-5,07793838887984
"16815781";-0,607741910305679;8,43628510237945;-1,51819090771887;0,148074756503659;0,437334097131377;-5,07802981974842
"16651777";0,555340831106216;9,39130984372545;1,51800054738584;0,148122407667112;0,437334097131377;-5,07828551478265
"16780079";1,22821373453477;10,480784179186;1,51783933505315;0,14816277249427;0,437334097131377;-5,07850203918262
"16727214";-0,600000754452946;9,4908777329397;-1,5176697648791;0,148205239897037;0,437334097131377;-5,07872977062036
"17003748";-0,552723483023783;7,93281535708485;-1,5174926339398;0,148249611685284;0,437334097131377;-5,0789676359767
"16772377";-0,538654324285913;7,50765939805737;-1,51739849790042;0,148273197537346;0,437334097131377;-5,07909404088253
"17015477";-0,580638176207848;7,92923238162413;-1,51733036979493;0,148290269037681;0,437334097131377;-5,0791855189778
"16820702";-0,445663256517575;5,56995385253402;-1,5173301598229;0,148290321654887;0,437334097131377;-5,07918580091022
"16924176";-0,47762332785486;5,74251134029148;-1,51697579325888;0,148379145122705;0,437499793494222;-5,07966157269808
"17044795";-0,615330287515868;6,08196949282914;-1,51649135478535;0,148500643544012;0,437597885195353;-5,08031184549316
"16651833";-0,703313980444781;6,06286286443618;-1,51640449809386;0,14852243620711;0,437597885195353;-5,08042841893246
"16822249";-0,595359019235614;8,53022579498832;-1,51633375858237;0,148540186983582;0,437597885195353;-5,08052335727705
"16821404";-0,496693702860991;5,45265976651743;-1,51621163904295;0,148570834799634;0,437597885195353;-5,0806872441927
"16900477";-0,612978741092004;8,85397365864366;-1,516085938061;0,148602386949213;0,437597885195353;-5,08085592725728
"17015975";-0,504402492046405;7,01494932489829;-1,51591186288269;0,148646090723607;0,437597885195353;-5,08108950842645
"16781973";-0,562589287142542;6,88692191312523;-1,51577703412665;0,148679948561983;0,437597885195353;-5,08127041348016
"16875217";0,665464351170391;7,70216818665599;1,51575108485756;0,148686465612166;0,437597885195353;-5,08130522926771
"16705989";-0,55858899902147;7,50197127309549;-1,51567237593478;0,148706234487081;0,437597885195353;-5,08141082927426
"16962331";-0,580375484854544;6,98099736574373;-1,51520121417758;0,148824619409539;0,43779008983944;-5,08204287949425
"17115692";-0,484644308509572;6,42539613669325;-1,51509489606732;0,148851343959812;0,43779008983944;-5,08218548208991
"16916122";0,524020742895327;6,73581380579664;1,51472765408183;0,148943686209768;0,43779008983944;-5,0826780001556
"16656681";0,756854738942573;6,39014045358416;1,51469018495139;0,148953110434043;0,43779008983944;-5,0827282460313
"17082309";-0,491594494428253;6,16779925246968;-1,51446942240185;0,149008646669154;0,43779008983944;-5,08302426854548
"16899298";-0,50516248832961;6,50748834946044;-1,51444701891395;0,149014283578996;0,43779008983944;-5,08305430779752
"16992342";0,822299353721757;7,65586362065674;1,51428698020096;0,149054555869794;0,43779008983944;-5,08326888279696
"16985240";-0,691434476829542;5,75652981322357;-1,51427150853665;0,149058449655312;0,43779008983944;-5,08328962583826
"17003034";-0,53717720965112;7,80504311662412;-1,51424349300043;0,149065500598866;0,43779008983944;-5,08332718619516
"16969528";-0,533924525687456;7,75956779002417;-1,51397687262062;0,149132617484915;0,437891260628215;-5,08368461764551
"16794439";-0,624877990231364;6,42832437435836;-1,51373823460043;0,149192711702018;0,437971771277671;-5,08400449631834
"16862344";-0,533797642555044;7,35062286961274;-1,51316032540448;0,149338325471717;0,438303243841228;-5,08477899078549
"16654371";-0,766480046492977;5,23172809191881;-1,51299832722366;0,14937916486401;0,438327129123728;-5,08499605590809
"16954606";0,832480566042468;4,80259504920557;1,51284226484511;0,149418516665703;0,438346639830834;-5,08520515119638
"16651751";-0,630200939754789;5,3037385314673;-1,51244758055852;0,149518076609778;0,438542734984127;-5,08573388511526
"16665687";-0,469017695349061;5,84730787864289;-1,51204758479149;0,149619032847311;0,438742838828562;-5,08626962998086
"16687851";-0,49504526445295;7,53625372551614;-1,51155807302661;0,149742659691993;0,438883718666128;-5,08692512725705
"17108827";-0,553460831347287;5,5415845714972;-1,51155418093589;0,14974364298599;0,438883718666128;-5,08693033846102
"16889346";-0,511391707773956;7,61509300304502;-1,51146844901992;0,149765303579444;0,438883718666128;-5,08704512423973
"16874265";-0,711711533287811;7,44962109268714;-1,51091138380471;0,149906112536264;0,439179240755667;-5,08779085660441
"16894557";-0,676652409152696;5,88768231657433;-1,51078993636011;0,149936825371183;0,439179240755667;-5,08795340882027
"16942906";-0,531544712696853;7,10319119066224;-1,51061301192849;0,149981577168025;0,439179240755667;-5,0881901972397
"16653501";0,903841522139875;4,93565454714438;1,5105512299311;0,149997207115745;0,439179240755667;-5,08827287888292
